"User","Location","Role","Effective","Obsolete","Right Type (Tab)","Right Group (Description)","Right Action","RightID","Access"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate External Cash Bonds","Add","6689","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate External Cash Bonds","Modify","6690","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate External Cash Bonds","Delete","7408","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Property Bonds","View","8073","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Property Bonds","Add","8070","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Property Bonds","Modify","8072","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Property Bonds","Delete","8071","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Receipted Cash Bonds","View","6672","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Receipted Cash Bonds","Add","6673","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Receipted Cash Bonds","Modify","6674","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Receipted Cash Bonds","Delete","7404","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Surety Bonds","View","6018","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Surety Bonds","Add","6019","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Surety Bonds","Modify","6020","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Probate Surety Bonds","Delete","6023","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Bonds Data","Set Up Convert Registry to Fees","","7095","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Add/Modify Litigation Control Order Activity/Hearing Rows","","7820","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Delete Litigation Control Order Activity/Hearing Rows","","7821","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Appeal Sections","","8560","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Appeals Types","","7239","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Assignee Pools","","700197","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Assignee Qualifications","","8678","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Assignee/Assignment Statuses","","8685","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Assignees","","700007","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Assignments","","700013","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Attorney Removal Reasons","","164","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Audit Report Type Code","","7462","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Audit Status Code","","7453","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Batch Processing Codes","","7797","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Assignment Reasons","","74","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Cross Reference Number Types","","6701","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Flags","","63","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Number Formats","","567","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Number ID Pools","","568","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Number Pool Restart Annually","","570","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Number Pool Starting ID","","569","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Party Name Types","","1015","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Plan Criteria","","8564","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Plans","","8595","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Security Groups","","92","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Statuses","","58","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Subtypes","","68","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Type Change Reason","","7513","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Case Types","","71","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain CaseFile Loc/Custody Codes","","6492","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Claim Class","","6275","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Conflict Checking Configuration","","8605","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain CSI UWS Case Types","","7817","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Extended Connection Types","","77","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Filing Review Queue Configuration","","8706","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Interpreter Language Qualifications","","700196","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Interpreters","","31","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Litigation Control Orders","","7413","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Natures of Incapacity","","7477","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Notice Setup Codes","","6813","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Party Removal Reasons","","1014","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Proposed Order Rejection Reasons","","8610","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Related Case Reasons","","6503","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Time Standard Groups","","7994","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Time Standard Statuses","","7995","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Time Standards","","1016","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Maintain Time Tracks","","1017","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Codes","Process Litigation Control Orders","","7414","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Access scheduling screen","","8587","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Add a Case Classic","","7181","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Add a comment to Case Plan","","8586","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Add New Additional Barcode","Add","7012","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Adoption Cases","View","584","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Adoption Cases","Add","582","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Adult Cases","View","6482","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Adult Cases","Add","6479","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appeals","View","7238","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appeals","Add","7235","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appeals","Modify","7237","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appeals","Delete","7236","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appear By Dates","Add","6819","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appear By Dates","Modify","6820","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appear By Dates","Delete","6821","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appellate Criminal Cases","View","8215","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appellate Criminal Cases","Add","8214","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appellate Detail Tab","Modify","8314","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appellate Non-Criminal Cases","View","8217","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appellate Non-Criminal Cases","Add","8216","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appellate Related Cases","Add","8292","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appellate Related Cases","Modify","8294","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appellate Related Cases","Delete","8293","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Apply Civil Case Plans","","8584","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Apply Criminal Case Plans","","8583","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Apply Family Case Plans","","8585","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Apply Probate Case Plans","","8594","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appoint Attorney from Case Parties Tab","","7219","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appoint Attorney from Nav Bar option 'Appoint Attorneys'","","7223","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appointments and Fees","View","7400","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appointments and Fees","Add","7397","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appointments and Fees","Modify","7399","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appointments and Fees","Delete","7398","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Appointments Tab","View","7396","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Assignments","Add","8543","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Assignments","Modify","8544","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Assignments","Delete","8545","Not Granted"
"pd1aach","Pierce County District Court","CM - Cashier","","","Case Data","Backdate CaseFile Loc/Custody Records","","6490","Not Granted"
